layer_height,exposure_time,exposure_intensity,bottom_layers,bottom_exposure_intensity,lifting_speed,exposure_wait,liquid_speed,bottom_exposure_time,print_mode,needle_definition,layer_adhesion,needle_height,base_thickness,material_curing
5.585050169553537613e-02,9.330356584306002787e+00,8.197859667040196996e+01,3.000000000000000000e+00,7.514199363508978990e+01,2.229326759216795573e+00,1.456698033330138697e+00,8.286127501057798383e-01,1.219442316920330072e+01,2.000000000000000000e+00,7.247071795613398137e+01,4.924540690732751358e+01,4.952901893425809732e+01,6.207287028901689041e+01,8.515268371359529453e+01
7.080716143598365930e-02,1.575250002957730544e+00,9.232332536060059169e+01,7.000000000000000000e+00,9.149344916401805961e+01,2.249990136003035879e+00,6.544859164163899790e-01,1.946689114428624912e+00,1.582279413966725734e+01,1.000000000000000000e+00,4.565100267087683505e+01,3.446607841916654991e+01,5.785527740163465893e+01,7.365406574815861518e+01,5.612942649603381540e+01
5.470833362503232239e-02,2.307472316879349616e+00,8.622880625172652458e+01,8.000000000000000000e+00,9.681117221645952498e+01,1.533209815322585490e+00,1.417525415736807570e+00,2.965954901422580559e+00,1.908202000393848152e+01,1.000000000000000000e+00,4.905185641007705044e+01,3.484254841322321994e+01,6.572980198299707411e+01,8.043540558848071953e+01,5.873616849368048776e+01
1.827803141059964470e-02,4.193965540644599699e+00,8.582122471428269250e+01,3.000000000000000000e+00,7.947088868283935881e+01,1.852102454580783153e+00,4.441484776672939283e-01,2.240628952925895589e+00,2.344135973823312469e+01,2.000000000000000000e+00,5.948006187715284909e+01,4.925790947459048397e+01,6.231181133724349053e+01,7.708824232955760181e+01,6.181675965204188827e+01
3.909379661575448917e-02,7.406161035564074346e+00,9.202453156909129461e+01,8.000000000000000000e+00,7.426869455713824664e+01,2.376992397944644786e+00,9.388502862104676217e-01,2.017418751586305792e+00,1.921731487489222800e+01,2.000000000000000000e+00,7.047836267024594292e+01,4.061087249733819959e+01,7.323373163490536797e+01,6.949937669821957797e+01,7.126392718686696526e+01
4.796512776941449369e-02,9.165043407463123515e+00,7.109525048378721124e+01,8.000000000000000000e+00,6.936371467105186639e+01,2.391833609900824165e+00,6.984520237120047659e-01,7.876226695440703418e-01,2.102093759655057426e+01,0.000000000000000000e+00,7.760479921648139623e+01,4.590578359326310220e+01,8.091401938463948795e+01,7.148439735648484827e+01,7.075970350584479718e+01
7.029057419610600099e-02,1.656116303496468545e+00,8.947800391554443422e+01,3.000000000000000000e+00,9.603442520460414755e+01,2.042909858095090847e+00,4.625028610649988270e-01,1.765793376081095545e+00,2.613358843573011825e+01,2.000000000000000000e+00,4.256686957018179385e+01,3.715714152170341578e+01,4.303756533102103532e+01,9.035263894782414695e+01,5.195452888215055509e+01
3.890818037343302810e-02,6.795471557156968601e+00,9.794175843778640456e+01,6.000000000000000000e+00,8.349970070317958459e+01,2.256124248067842508e+00,1.080204254713407863e+00,2.477155449492275174e+00,1.487190082188044471e+01,2.000000000000000000e+00,6.913376997479515751e+01,3.664712896613959714e+01,6.248917169837525165e+01,6.956946099908742553e+01,8.105489164775373467e+01
4.038003110685534774e-02,5.442286817946786925e+00,7.847196550056989395e+01,3.000000000000000000e+00,9.736293292099927044e+01,9.146584565118799359e-01,1.511147952002349859e+00,2.714592810530098710e+00,1.073654534359150148e+01,1.000000000000000000e+00,6.311835230827961851e+01,4.861331975145174056e+01,6.214058209943053157e+01,6.920271085851778992e+01,6.946362374824890651e+01
2.936314302225078582e-02,1.794799321361280953e+00,7.715978939443203899e+01,4.000000000000000000e+00,9.114650426851515874e+01,2.658971009478924952e+00,2.304311733665422024e-01,5.014001225200279688e-01,2.399499386924557598e+01,1.000000000000000000e+00,5.158882043702896425e+01,5.743625477730183349e+01,6.474494041674417133e+01,8.229356340372416412e+01,4.248032277253668099e+01
4.600212538155775549e-02,4.509560214349663809e+00,7.236725716855774238e+01,7.000000000000000000e+00,8.389942919724558124e+01,5.119943018658243972e-01,6.247278315735400600e-01,2.561591500826071233e+00,1.587266557789943633e+01,0.000000000000000000e+00,5.693497619555492406e+01,4.779822021287954215e+01,6.889790881071841966e+01,6.947543574594237725e+01,5.657890097362046333e+01
2.319927257446260938e-02,1.248001225213633436e+00,8.163844232694745529e+01,4.000000000000000000e+00,9.008717005079452633e+01,2.872304860726386799e+00,7.895482951924783777e-01,1.527148209839435555e+00,1.001799075648165349e+01,0.000000000000000000e+00,5.320515424161079920e+01,4.174728078705277312e+01,6.456376153879094204e+01,6.485938697887706894e+01,5.652537552738965587e+01
5.361402974912734404e-02,5.209971255823447223e+00,5.748735891561433675e+01,7.000000000000000000e+00,7.505299818939138845e+01,2.338030377615814004e+00,1.198960659012374697e+00,2.338789419765948452e+00,1.418185269437999452e+01,0.000000000000000000e+00,5.697066991264023983e+01,3.224960504778609049e+01,6.260079306258333531e+01,6.443225283562912864e+01,5.888741490919031918e+01
6.057322514609443653e-02,8.430719217957557632e+00,6.411839807486214227e+01,5.000000000000000000e+00,9.533374584141625974e+01,1.318410102810190221e+00,8.936334037604251046e-01,1.680298748845660883e+00,1.688476606234341659e+01,0.000000000000000000e+00,6.958929534054553301e+01,4.414846327678801430e+01,6.546780598146936825e+01,7.694781892029463677e+01,7.145145758062950847e+01
9.473990879918625652e-02,2.573919042104607424e+00,7.985782251835910017e+01,4.000000000000000000e+00,6.026236065895334804e+01,2.896819890363146133e+00,2.295279899373197097e-01,2.422009638506847029e+00,2.374947992918531980e+01,0.000000000000000000e+00,4.347250494683073185e+01,1.595728490397344146e+01,4.216958256839331654e+01,7.417353359052297890e+01,5.122576348716461325e+01
5.102982410489769610e-02,7.460078853517420505e+00,9.414756523604867766e+01,8.000000000000000000e+00,6.396781176703909466e+01,2.560420486146601338e+00,3.124995424511612940e-01,2.324699324103272069e+00,1.102840085209652266e+01,1.000000000000000000e+00,7.282535216946844514e+01,3.253981487998531463e+01,7.115531201250963989e+01,5.839617085659733675e+01,6.864724670095731085e+01
7.063340086617451996e-02,3.316225731749481209e+00,6.323424177049894013e+01,5.000000000000000000e+00,6.778305417997613347e+01,2.142440149798355620e+00,1.705675488097237347e+00,1.232655418541164005e+00,1.051142004107373751e+01,2.000000000000000000e+00,4.234348096978744991e+01,4.287127398371477227e+01,5.051150850305610618e+01,5.315011206195337223e+01,5.995408262370472130e+01
4.911728067085387173e-02,4.205815617106759774e+00,7.741448095316754063e+01,5.000000000000000000e+00,6.509089662310101687e+01,8.064634299278540253e-01,3.694080052047719054e-01,2.728550455325223556e+00,2.405796499714904257e+01,2.000000000000000000e+00,5.104120139994654437e+01,4.544863861699610652e+01,5.475609652290670226e+01,7.352236094858474758e+01,5.595232930773575220e+01
8.128804881543692795e-02,9.408156323905490837e+00,8.144959691113393774e+01,4.000000000000000000e+00,8.426875890358088839e+01,1.860489716118948866e+00,1.743327024596061259e+00,2.433661366216446353e+00,2.611406379589822535e+01,0.000000000000000000e+00,7.324416085816342559e+01,2.822347968172129740e+01,4.748356049743540552e+01,8.405897672038432233e+01,8.553025892052335166e+01
4.973835405453144731e-02,6.091254687788566713e+00,5.376230902590666716e+01,3.000000000000000000e+00,8.319584562708152475e+01,1.160701500274603948e+00,6.962853924408947126e-01,1.520802643139974153e+00,2.853720828370018125e+01,2.000000000000000000e+00,5.467363818840480860e+01,5.331543784537448261e+01,5.108482601194596384e+01,8.658588697614906948e+01,6.096038411972863713e+01
5.252325861640186333e-02,1.761136189017304066e+00,6.050211998692041959e+01,4.000000000000000000e+00,9.361895492521884421e+01,1.007299100923515267e+00,9.929166482608317024e-01,2.838937942498207523e+00,2.612724617062328392e+01,1.000000000000000000e+00,4.259794451429155515e+01,4.422214400711320792e+01,5.343797687496089566e+01,8.710507448434962896e+01,4.667744912493050435e+01
8.614394946386677576e-02,8.291128894056097209e+00,6.209760893621050570e+01,7.000000000000000000e+00,7.967922596707104788e+01,2.626367720091753455e+00,1.033611115615263171e-01,2.112887394750583070e+00,2.256943139032750878e+01,0.000000000000000000e+00,6.140362577500706465e+01,2.305326846706187283e+01,5.342523377133673534e+01,7.717573678778421709e+01,5.889783651858393654e+01
3.202298254698071611e-02,5.002101430476593613e+00,7.791271970568193694e+01,8.000000000000000000e+00,6.155934342576637874e+01,2.146501538263333675e+00,7.191934071461028033e-01,1.331486592091157828e+00,1.262445470907564093e+01,0.000000000000000000e+00,6.542567550227384743e+01,4.790473196184839111e+01,8.107374480749648171e+01,5.595346803847773742e+01,5.680225850905649310e+01
1.379312689788243090e-02,1.432372168563166959e+00,7.809223049790278992e+01,3.000000000000000000e+00,9.995657155712171971e+01,5.159667895250057423e-01,9.926458280314959248e-01,1.556054771658306857e+00,1.308788641853688439e+01,2.000000000000000000e+00,5.035939012694380779e+01,6.853153260456710427e+01,6.487434520447135355e+01,7.557317249772501100e+01,5.251771924263876912e+01
5.330190116203234463e-02,2.993013356997063390e+00,7.953505656570447968e+01,8.000000000000000000e+00,6.493458914482356192e+01,2.713525676897113215e+00,6.978798491465847409e-01,2.183460252205914109e+00,1.868392905101531909e+01,0.000000000000000000e+00,5.326070528626858192e+01,2.878794271617428535e+01,7.416817267955933346e+01,6.692248640382490521e+01,5.902906784050900058e+01
9.153669405239024670e-02,9.890913275749172229e+00,7.336551638443469869e+01,7.000000000000000000e+00,6.980423651732657220e+01,2.210858586507042034e+00,1.692098246350616897e+00,1.575766150203506299e+00,1.463420892878506407e+01,0.000000000000000000e+00,7.019676318816870264e+01,2.942478679425859767e+01,5.597335547947046308e+01,6.339372102612510673e+01,8.220017831955543386e+01
4.140528910292960718e-02,1.193487687014939125e+00,8.901952022442253565e+01,7.000000000000000000e+00,9.431468332125822940e+01,2.290799257521609178e+00,1.388462271776436996e+00,1.216627288579525734e+00,2.663653922364790461e+01,0.000000000000000000e+00,5.093504148260043962e+01,4.493940818958523664e+01,7.865511707637942607e+01,9.339457879475759228e+01,6.032359319123690966e+01
3.062943032511027119e-02,5.797253758190079154e+00,7.910803870963333395e+01,4.000000000000000000e+00,7.088367685632111659e+01,1.434741950639514707e+00,1.690597090113234557e+00,2.408497417474955604e+00,1.326136243502277878e+01,0.000000000000000000e+00,6.891458787731225755e+01,4.543072093381135801e+01,6.845466955800706899e+01,5.919418379817747677e+01,7.485782364537706712e+01
5.907896609210673555e-02,1.451964584619494403e+00,8.089186765509283816e+01,8.000000000000000000e+00,9.067701961567271951e+01,2.080602825082630503e+00,7.416972386873320611e-01,2.323969601801942897e+00,1.048880505978663180e+01,1.000000000000000000e+00,4.413439900518194747e+01,3.519475082845161751e+01,6.441388945357795137e+01,6.705412382932206583e+01,5.254488260832885516e+01
8.141085757860906658e-02,4.826745820780127261e+00,9.507733735986229817e+01,7.000000000000000000e+00,9.618118590052388583e+01,1.970193800213835278e+00,1.928981539811621682e+00,9.860348246591963406e-01,2.226531076619931682e+01,0.000000000000000000e+00,6.262639897524696408e+01,3.886701963002064275e+01,5.405208034372681425e+01,8.672359364839837781e+01,7.882858934015676766e+01
7.354785100302932421e-02,9.098723308088311867e+00,8.543103199182787932e+01,6.000000000000000000e+00,6.857762012286754327e+01,1.668366288353366533e+00,1.358197039348161050e+00,2.084618875730995136e+00,1.632997498943132086e+01,2.000000000000000000e+00,6.780963635355897168e+01,3.601618763495630304e+01,5.373626344852676340e+01,6.238838978618276343e+01,8.387456620278589980e+01
6.789531323559432063e-02,1.782287583814964105e+00,6.507542441766993591e+01,5.000000000000000000e+00,6.908425533587995915e+01,1.173859221314430545e+00,1.948332874900711831e+00,2.243441875970339616e+00,1.531346151238922104e+01,1.000000000000000000e+00,3.926934595878392997e+01,4.330753912265510053e+01,5.330610590760164769e+01,6.562180740275962876e+01,5.949683738688551671e+01
6.220630207049941685e-02,8.939643761943234068e+00,6.203467951653305335e+01,5.000000000000000000e+00,7.138914436558859222e+01,1.543438840938655687e+00,8.182940009164807460e-01,8.953564989450273348e-01,1.152200669162681734e+01,0.000000000000000000e+00,6.946837109018464673e+01,5.080344554364884857e+01,5.490415307687969459e+01,5.765593846102314757e+01,7.114601360647596096e+01
4.880405553906093374e-02,4.161227225866083401e+00,5.805918476705192433e+01,7.000000000000000000e+00,9.992604172716249877e+01,1.623654009310224744e+00,1.558848137093955311e+00,8.476691912087661596e-01,1.728845450032008557e+01,0.000000000000000000e+00,5.374522051256691668e+01,5.185484819248279820e+01,7.232498623211134259e+01,7.957839884695512467e+01,6.317830122323593400e+01
3.148399384392972650e-02,6.401545015871873190e+00,6.331130746963520295e+01,4.000000000000000000e+00,6.506735540874937840e+01,5.632869803711183510e-01,1.710700037209348601e+00,6.884171548369937277e-01,2.343126578326535281e+01,2.000000000000000000e+00,6.051045226776749786e+01,7.354570028981449070e+01,6.190414461947444380e+01,7.572906820026268804e+01,6.869405082798445505e+01
2.660097597604785952e-02,1.979953143241144353e+00,6.548891561005390827e+01,4.000000000000000000e+00,8.509153103441596500e+01,2.879724219174274236e+00,1.693865254695300138e+00,2.382100371894029678e+00,1.269515988617800062e+01,2.000000000000000000e+00,4.394484919362546549e+01,3.504744454930114017e+01,5.901340761572726734e+01,6.654014242505883203e+01,6.155966220803932032e+01
2.191924005703652784e-02,1.472647871482271942e+00,9.817526100824559876e+01,8.000000000000000000e+00,9.669901850433764423e+01,7.241227478225751302e-01,1.125229495784773048e+00,7.699585774443244990e-01,1.664539604012639273e+01,0.000000000000000000e+00,5.984820217747228810e+01,6.838575547828891388e+01,8.262544350813556093e+01,7.896730584077293713e+01,6.201517034954670038e+01
9.042686428471204130e-02,2.254124256687149330e+00,8.046662288193437007e+01,5.000000000000000000e+00,9.116978053648014679e+01,2.829125920982633158e+00,1.440784000557460975e-01,2.913924254504896005e+00,2.278811083275098781e+01,0.000000000000000000e+00,4.344566334022031384e+01,1.270115201231354440e+01,4.700667795162997464e+01,8.312513431370919648e+01,4.801976622908317438e+01
3.818402862298607425e-02,8.562766028430569776e+00,8.365908476678805528e+01,7.000000000000000000e+00,8.232236755424733587e+01,1.127764895818005986e+00,1.219656343259164277e+00,2.485036359828932007e+00,1.148096339215350170e+01,1.000000000000000000e+00,7.618620436080806257e+01,5.028415331210255346e+01,7.222464339150459978e+01,6.443052673513005857e+01,7.955272009453516091e+01
2.184423306759877836e-02,2.064680658936207891e+00,5.568938478207318354e+01,4.000000000000000000e+00,9.784606652974358099e+01,2.878507273375834341e+00,1.736725888481418734e+00,1.678726219291609034e+00,2.480364734520918546e+01,1.000000000000000000e+00,4.561071763847665750e+01,4.489469044330143532e+01,6.547582588324327446e+01,8.887110552218148030e+01,5.269825049303280196e+01
6.828868589167436109e-02,8.144674999668154669e+00,5.075962558865580121e+01,4.000000000000000000e+00,6.335555115004198967e+01,1.766837698295194325e+00,5.232206079619097228e-01,2.670056100510156405e+00,2.933816437866142124e+01,0.000000000000000000e+00,6.361990451339114827e+01,2.855786512492692353e+01,5.631751059274336768e+01,7.366722805558026721e+01,6.218116407081031127e+01
6.230911758108265142e-02,5.712229317385633109e+00,5.442097913227399175e+01,6.000000000000000000e+00,9.060166621150469268e+01,2.584896484457860577e+00,1.957661407395250741e+00,9.410551276312801861e-01,1.566817174029266724e+01,1.000000000000000000e+00,5.129652982213383439e+01,4.513309873797746263e+01,5.756122769429436659e+01,7.421492997861267327e+01,7.037148870104542198e+01
5.216190488784820667e-02,6.259398170527198602e+00,5.364047483073827749e+01,7.000000000000000000e+00,6.217864453673910674e+01,2.497446608050255534e+00,1.616426216372872871e+00,1.426774204564024373e+00,1.633924836962570737e+01,1.000000000000000000e+00,5.511819946414805571e+01,4.147354439225049560e+01,6.180723626596917342e+01,6.226373593625089597e+01,6.670474367895803880e+01
2.710054479369366359e-02,8.215735498734971998e+00,8.806641860480107198e+01,6.000000000000000000e+00,8.782236590732647130e+01,1.636899015567785831e+00,1.809130082185108401e+00,2.027366683042419737e+00,2.716130739791415749e+01,2.000000000000000000e+00,7.350578430519044559e+01,5.161456677306869523e+01,7.063175986010092799e+01,8.544049601774220548e+01,8.874286433174944477e+01
1.903248404042611960e-02,6.204966459852164995e+00,7.180383619546074669e+01,6.000000000000000000e+00,9.904555514152535522e+01,7.512604398431461661e-01,9.922462253285070366e-01,1.073267492680656909e+00,2.952922365753219225e+01,2.000000000000000000e+00,6.362799975002351260e+01,7.152742186433262361e+01,7.286546349837286130e+01,9.174532288301151084e+01,6.657097035027972254e+01
5.344716579221903824e-02,8.371006970267146130e+00,6.593831633123576808e+01,4.000000000000000000e+00,8.797295111366589992e+01,2.664173828519207365e+00,1.609813738613895095e+00,1.229821036453967675e+00,1.521362320328976026e+01,2.000000000000000000e+00,6.344268610369529426e+01,3.961891598317705387e+01,4.907537959017936657e+01,6.644806857321050586e+01,7.728313609560339614e+01
4.884143393538830508e-02,4.087421897321630304e+00,6.020149411422456609e+01,8.000000000000000000e+00,9.727817078940147155e+01,1.199655420663175542e+00,1.576023034925930544e+00,1.784985466400189846e+00,2.778622840040403474e+01,0.000000000000000000e+00,5.435419075648789544e+01,4.594734725499697703e+01,6.883133188821255999e+01,8.896873068236754989e+01,6.412320215217116015e+01
3.548026829747752409e-02,8.185794788098618824e+00,8.393463054126259237e+01,7.000000000000000000e+00,9.830343258563114262e+01,1.469152301023752161e+00,1.557254853253758231e+00,1.910147140718794212e+00,1.101194156232062227e+01,1.000000000000000000e+00,7.404605551994009716e+01,5.350544582324057075e+01,6.833368395544211182e+01,6.916604728671374858e+01,8.230646478432200297e+01
9.230325040483680632e-02,4.883863596867242585e+00,8.091624500291946731e+01,6.000000000000000000e+00,8.697708623757596058e+01,1.566437250851392182e+00,1.582038755872992697e+00,2.927334498800552964e+00,2.615746151091108374e+01,0.000000000000000000e+00,5.355930588630361200e+01,2.289426953654591301e+01,5.282990256895294578e+01,8.601332697588766507e+01,7.022629010404125438e+01
1.309572636689537370e-02,1.972829958547655860e+00,8.990950710382962541e+01,5.000000000000000000e+00,9.403508953431692419e+01,1.348626580587021673e+00,6.586236747282895321e-01,1.123116459861925431e+00,1.019684347697257110e+01,1.000000000000000000e+00,5.619160504425148162e+01,6.976343279972203959e+01,7.154423797998678936e+01,6.807241392461163798e+01,5.669441039396383530e+01
5.534526885030562060e-02,3.782627240526790224e+00,6.435215740507189253e+01,3.000000000000000000e+00,7.196967556513030218e+01,8.987591275644675193e-01,8.292211927597185062e-01,1.731770264638716084e+00,1.585137882937336862e+01,1.000000000000000000e+00,4.928141414105255080e+01,5.626734003670819106e+01,5.158800752539256251e+01,6.386939830618045022e+01,5.366789170731642855e+01
4.723070653941524588e-02,4.212663143195817028e+00,7.673026810638361894e+01,4.000000000000000000e+00,8.329300201500127798e+01,1.150468131305405928e+00,1.800127357310359999e+00,1.016394608472669825e+00,1.829850523604611467e+01,1.000000000000000000e+00,5.600843861771480192e+01,6.193330408776959928e+01,5.708284692641981195e+01,7.501460788029881144e+01,6.935388381830944127e+01
5.273509164486254314e-02,9.409046526950559652e+00,7.243551794189814075e+01,6.000000000000000000e+00,6.905833220142810092e+01,1.349731569405459464e+00,3.709516828999985805e-01,2.953447935305015815e+00,2.533499732616555633e+01,1.000000000000000000e+00,7.306457138172308419e+01,3.874302949202781576e+01,5.699505033528532749e+01,7.540831488002737615e+01,6.916362639954327562e+01
8.297539198616551981e-02,4.693605854772378905e+00,8.610011709036643879e+01,4.000000000000000000e+00,8.610052058155166321e+01,1.621673441743801458e+00,7.401747937940525990e-01,1.585697455616376317e+00,2.174739840275472957e+01,0.000000000000000000e+00,5.468618876588270439e+01,3.824199146411992700e+01,4.710329588191306271e+01,7.910357947442567195e+01,6.466345847607870212e+01
1.827108983552909460e-02,8.822208540088503526e+00,9.689407270683180684e+01,4.000000000000000000e+00,9.379599078344261898e+01,5.586529475611280438e-01,6.989669503589819310e-01,1.385097826501566320e+00,2.198829151431938200e+01,0.000000000000000000e+00,8.910101377462525818e+01,6.672455887546360032e+01,6.933429937575496638e+01,8.551235334896564666e+01,7.827984599969501289e+01
1.470855276940971276e-02,1.041201247436014610e+00,9.103536152208792487e+01,7.000000000000000000e+00,6.824243965679076496e+01,1.046886546639067550e+00,1.057004635920695934e+00,1.896659800390991579e+00,2.051294107288786961e+01,1.000000000000000000e+00,5.349394009406945827e+01,6.327506270877942995e+01,7.927438745176552004e+01,6.854753247355223778e+01,5.812300763198198439e+01
9.109794366294669821e-02,7.193216822049701697e+00,9.051322639712842033e+01,7.000000000000000000e+00,6.459222163085902935e+01,5.048357244380234921e-01,2.683334496393946500e-01,1.984067933366861380e+00,1.013787756881150059e+01,0.000000000000000000e+00,6.569093862327210331e+01,4.154514007865701331e+01,5.295203667934581659e+01,5.806906843739659507e+01,6.750577664609900808e+01
4.448494670550438845e-02,9.171841918648404146e+00,9.636693122115801202e+01,3.000000000000000000e+00,7.442317656752621247e+01,1.948227542846175275e+00,5.034418654400462101e-01,2.745721091423921401e+00,1.581665406412886554e+01,0.000000000000000000e+00,8.332708573350285519e+01,3.550605441057739142e+01,5.594359438039342081e+01,6.356795081770737710e+01,7.671110367692836007e+01
6.500050536181338490e-02,5.404312584465193581e+00,8.463417366335897896e+01,8.000000000000000000e+00,9.988671661251365208e+01,1.954517123208085128e+00,1.332736374428951986e+00,7.349861201748073558e-01,2.260811005305376753e+01,2.000000000000000000e+00,5.547651379922925230e+01,4.903363229300750703e+01,5.601233600349337394e+01,8.440296316537835253e+01,7.225678536262782359e+01
9.173909334375046631e-02,6.856989220420784292e+00,9.112822041073007995e+01,4.000000000000000000e+00,7.095376646725291891e+01,2.739156279995105692e+00,1.158376333126082125e+00,2.419580225444195154e+00,2.507948835136627252e+01,2.000000000000000000e+00,5.777207779089746253e+01,1.844615431915016757e+01,3.607671547886154428e+01,7.294257347707328165e+01,7.737384779543930335e+01
4.855883704994284900e-02,6.507810557913929372e+00,8.762591146077588178e+01,8.000000000000000000e+00,7.277551697441123224e+01,1.582113184259677618e+00,6.914612560661236307e-01,2.324579989240074696e+00,1.648408696165581233e+01,1.000000000000000000e+00,6.793066452804055189e+01,4.412097636198294026e+01,7.214793702424263699e+01,6.741095302490725771e+01,6.992449001812425990e+01
5.177292207518864597e-02,6.125063461601031101e+00,9.646167989215626903e+01,6.000000000000000000e+00,6.731792606868421558e+01,6.169056705675236563e-01,1.890430152221410864e+00,1.738313947433751006e+00,1.285340218300897774e+01,0.000000000000000000e+00,7.126497111287862651e+01,5.236968562141289851e+01,6.884958966019992488e+01,6.351962621597990477e+01,8.153398088542076039e+01
6.940559351444149094e-02,8.377367254612018144e+00,6.323788934614328383e+01,3.000000000000000000e+00,6.107265504371006415e+01,9.613336102631084845e-01,1.143353134000691718e+00,2.148698879608133439e+00,1.997725944481479132e+01,2.000000000000000000e+00,6.038057085861365181e+01,4.492946650769069095e+01,4.507740765827801965e+01,6.788301004402296712e+01,7.211319489849117303e+01
2.265241950904478552e-02,7.480446856151786506e+00,7.821457231822141409e+01,7.000000000000000000e+00,7.036703183653331450e+01,2.629567350851126140e+00,3.444260307690621969e-01,5.946571264867133166e-01,1.310881586172684976e+01,2.000000000000000000e+00,6.920664035112183399e+01,5.633165429516089517e+01,7.655549708605124692e+01,6.410042872610847553e+01,6.415655393626326486e+01
7.148403373929160254e-02,9.997207008424432217e+00,6.376171645518208209e+01,6.000000000000000000e+00,8.383807910927411911e+01,2.839472123346225452e+00,1.846897785923655166e-01,2.881271912267788782e+00,2.804551034676024557e+01,1.000000000000000000e+00,6.851935173566339188e+01,1.990233588362911377e+01,6.406928907997570377e+01,8.638438754669512321e+01,6.520598872191627038e+01
6.669111000554289737e-02,2.084578435859335777e+00,6.860435782226510071e+01,5.000000000000000000e+00,7.520720258074288722e+01,2.207464377875077322e+00,5.469110109547221654e-01,9.230466092182910698e-01,1.372324864274366263e+01,2.000000000000000000e+00,3.965574769532506849e+01,4.442642376125363057e+01,4.966448736624466420e+01,6.343776358588435471e+01,4.775187531864190049e+01
9.593166583930876068e-02,3.977229738620016164e+00,7.855218593848026387e+01,6.000000000000000000e+00,9.844295353276601190e+01,2.077841670555125919e+00,1.649847561582969302e+00,1.993219905968916850e+00,1.968831851176155112e+01,0.000000000000000000e+00,4.798624794097233348e+01,2.405366068660539725e+01,4.932680479261122031e+01,8.172436952817594147e+01,6.530250795180847945e+01
6.642529644977787640e-02,7.759340605213809638e+00,8.329826182843621041e+01,7.000000000000000000e+00,9.624839151029890161e+01,8.659158158237465486e-01,9.590153404442544050e-01,1.119100088472900101e+00,1.628739907065086712e+01,1.000000000000000000e+00,6.796709056044180386e+01,5.756044276842807506e+01,6.121607491732513040e+01,7.870964014349418392e+01,7.287513462970997580e+01
8.517945386114107731e-02,9.659221682371677886e+00,5.969551874121307122e+01,7.000000000000000000e+00,9.681604015425396881e+01,2.258982537442854266e+00,1.347495271858595745e+00,1.026719851841617404e+00,2.639870870883857279e+01,2.000000000000000000e+00,6.217117570924928316e+01,3.657702551758330145e+01,4.790431573136153531e+01,9.005625575994721999e+01,7.806204788252249216e+01
1.904620721670971170e-02,2.619334564625086070e+00,8.358951720899906945e+01,7.000000000000000000e+00,7.783172329508144571e+01,2.514948522806762732e+00,9.201978401056700729e-01,1.703817559001757465e+00,1.152420653249936855e+01,0.000000000000000000e+00,5.961578427905890010e+01,4.699616777276935409e+01,7.832665908597627435e+01,6.598179029843132071e+01,5.789078779797054608e+01
5.089777014965886359e-02,2.363435625786907579e+00,6.916358214488585077e+01,5.000000000000000000e+00,9.482789657195536392e+01,9.414814802984681208e-01,1.825662884989106560e-01,1.609916389020543237e+00,1.960973126434888769e+01,0.000000000000000000e+00,4.709484432973990664e+01,5.167661668667757624e+01,6.235129594584671509e+01,8.079828046885640447e+01,4.779703363544160055e+01
6.784922096895949772e-02,5.290825431760604047e+00,6.418792710381408995e+01,4.000000000000000000e+00,7.305595838330327751e+01,1.576688585110387120e+00,1.881198113642307268e-01,1.610958386489533378e+00,1.311442998446608676e+01,1.000000000000000000e+00,5.302488173548030659e+01,4.615083100382537395e+01,5.084415564780888275e+01,6.150558594093202913e+01,5.555870498553450432e+01
5.766324577966979587e-02,7.666690970674043371e+00,9.529566888939012870e+01,3.000000000000000000e+00,6.363804938023879743e+01,2.825765187222407437e+00,4.781986110303152460e-01,1.226636335096890962e+00,1.389668579653841540e+01,2.000000000000000000e+00,6.952400114257636687e+01,3.810765051600863274e+01,4.609216099327285576e+01,5.522202631100967807e+01,7.279283965463267236e+01
8.039879192157939336e-02,9.755249278175782024e+00,5.443243225313976552e+01,6.000000000000000000e+00,7.943269785685308193e+01,8.836862622032755077e-01,1.178525980548614127e+00,2.087707382417038460e+00,2.433458799022034214e+01,1.000000000000000000e+00,6.370230619910566361e+01,4.385553088532152088e+01,5.594980946738490246e+01,8.114729006434207292e+01,7.401245993039589166e+01
8.502406729248522532e-02,7.339685781489245997e+00,8.424608952551699304e+01,8.000000000000000000e+00,8.202679296869426651e+01,2.562740584538559574e+00,1.722371723692426970e+00,1.579623304943474693e+00,1.458001249973409941e+01,1.000000000000000000e+00,6.301260217889171855e+01,3.141783405655042571e+01,5.430547875845599748e+01,6.709719452112588556e+01,8.368857467748330237e+01
3.108267053290931364e-02,7.966777343735572892e+00,8.123795621468954664e+01,5.000000000000000000e+00,7.438402393821829151e+01,8.379049084142293768e-01,8.934377687977548277e-01,1.412657713734049025e+00,1.393899031448583514e+01,2.000000000000000000e+00,7.057875582327783093e+01,6.167255638497665160e+01,6.729763026682888949e+01,6.134262874667750509e+01,7.379475380226202219e+01
5.091538478216837971e-02,5.986564257331689731e+00,7.947162752933689944e+01,5.000000000000000000e+00,7.240446370847476487e+01,2.267093633521678697e+00,1.562652495147894616e+00,5.089179624717272699e-01,1.129204733861057797e+01,2.000000000000000000e+00,6.030182319822646519e+01,5.227268723152966601e+01,5.698410462576210733e+01,6.038572220472793362e+01,7.405727720817525039e+01
